Date,Product_Name,Supplier_ID,Order_Quantity,Demand_Quantity,Raw_Material_ID,Raw_Material_Quantity,Lead_Time,Production_Schedule,Production_Capacity,Machine_ID,Defective_Units,Production_Costs,Labor_Hours,Inventory_Levels,Order_Status,Transportation_Costs,Supplier_Rating,Transportation_Mode,Stockout_Risk,Product_Price,Location
2024-06-27,Bintang Beer,SUP_3,1325,1013,RM_5,2015,13,2024-07-06,4620,MAC_3,17,8349.78,71,210,Pending,3336.15,2,Road,0.42,187.17,"Port Allisonland, Indonesia"
2024-06-28,Bintang Beer,SUP_17,1474,1088,RM_1,102,20,2024-07-07,3016,MAC_15,26,8278.15,52,2490,Completed,3309.06,2,Air,0.0,125.12,"Piercemouth, Indonesia"
2024-06-29,Indomie Goreng,SUP_22,1003,1089,RM_10,512,20,2024-07-08,2119,MAC_14,48,8790.78,59,98,Pending,1886.78,5,Road,0.25,190.57,"Lake Ashley, Indonesia"
2024-06-30,Teh Botol Sosro,SUP_30,157,1632,RM_9,119,27,2024-07-09,4107,MAC_9,25,4514.78,99,4115,In-Transit,3549.79,3,Rail,0.29,218.33,"East Christopher, Indonesia"
2024-07-01,Tolak Angin,SUP_28,868,2122,RM_28,544,16,2024-07-10,4280,MAC_17,48,9352.42,62,20,Pending,1403.81,3,Air,0.45,138.99,"New Christopher, Indonesia"
2024-07-02,Kopiko,SUP_19,320,1764,RM_28,2374,22,2024-07-11,2972,MAC_3,41,2487.12,47,560,Completed,4057.64,5,Rail,0.14,793.64,"Taylorfort, Indonesia"
2024-07-03,SilverQueen,SUP_2,1282,1291,RM_29,1469,6,2024-07-12,1049,MAC_20,1,9401.01,26,3343,Pending,100.56,2,Sea,0.48,482.47,"Evansmouth, Indonesia"
2024-07-04,Aqua,SUP_47,1771,1050,RM_27,1853,12,2024-07-13,3719,MAC_10,9,5788.45,92,107,In-Transit,4836.17,4,Sea,0.67,544.37,"Lake Eric, Indonesia"
2024-07-05,Pocari Sweat,SUP_7,1331,962,RM_2,2824,19,2024-07-14,2030,MAC_19,19,2056.9,36,4931,Completed,2224.51,3,Road,0.37,380.9,"Rodriguezton, Indonesia"
2024-07-06,Aqua,SUP_22,337,1290,RM_29,1174,11,2024-07-15,2626,MAC_16,37,7492.73,46,2071,Pending,1736.58,4,Rail,0.23,218.64,"Millerville, Indonesia"
2024-07-07,Pocari Sweat,SUP_31,950,1730,RM_24,2520,29,2024-07-16,4527,MAC_14,2,3310.85,16,2823,Pending,3159.96,5,Road,0.55,102.96,"Willismouth, Indonesia"
2024-07-08,SilverQueen,SUP_42,1853,2142,RM_11,2829,27,2024-07-17,2825,MAC_9,9,2594.35,47,1771,Pending,4407.58,4,Air,0.03,85.17,"Jasmineview, Indonesia"
2024-07-09,Kopiko,SUP_13,1311,687,RM_5,1068,14,2024-07-18,2267,MAC_12,27,2134.72,90,2500,In-Transit,1827.6,3,Rail,0.34,193.29,"Carterport, Indonesia"
2024-07-10,Beng Beng,SUP_5,801,1370,RM_23,452,26,2024-07-19,612,MAC_18,18,779.35,38,1642,Pending,443.21,2,Sea,0.53,851.67,"South Williamburgh, Indonesia"
2024-07-11,Kopiko,SUP_35,493,782,RM_28,577,20,2024-07-20,3339,MAC_17,16,7764.21,60,2162,In-Transit,1833.78,3,Road,0.34,224.38,"Sheilaville, Indonesia"
2024-07-12,Teh Botol Sosro,SUP_34,1909,1427,RM_23,2391,21,2024-07-21,4656,MAC_15,43,5121.79,90,951,Completed,124.92,1,Rail,0.35,361.27,"Browningmouth, Indonesia"
2024-07-13,Indomie Goreng,SUP_16,1377,1604,RM_11,1680,16,2024-07-22,3936,MAC_15,43,9797.96,24,2667,In-Transit,1006.71,4,Rail,0.85,577.02,"New Leslie, Indonesia"
2024-07-14,Bintang Beer,SUP_5,1829,393,RM_30,826,19,2024-07-23,4031,MAC_1,22,4673.08,25,1608,Pending,354.84,4,Sea,0.93,516.3,"Marvinburgh, Indonesia"
2024-07-15,Aqua,SUP_8,1096,957,RM_25,507,9,2024-07-24,3575,MAC_20,27,8511.83,20,3733,Completed,1999.17,4,Air,0.83,669.16,"Byrdmouth, Indonesia"
2024-07-16,Indomie Goreng,SUP_48,448,353,RM_25,2200,24,2024-07-25,3291,MAC_12,26,9696.9,42,4873,Pending,392.77,5,Sea,0.1,202.37,"West Andrewport, Indonesia"
2024-07-17,Kopiko,SUP_36,421,1012,RM_5,1165,4,2024-07-26,557,MAC_13,31,713.39,29,2643,Pending,4921.24,5,Air,0.29,528.81,"New Kenneth, Indonesia"
2024-07-18,SilverQueen,SUP_31,1303,1288,RM_23,952,12,2024-07-27,2256,MAC_5,37,1500.53,38,3173,In-Transit,3931.39,3,Road,0.71,770.07,"New Patricia, Indonesia"
2024-07-19,Indomie Goreng,SUP_50,1958,1911,RM_14,1450,28,2024-07-28,858,MAC_17,11,3804.71,25,4361,Pending,2155.71,2,Road,0.97,393.63,"Lake Robert, Indonesia"
2024-07-20,Kopiko,SUP_14,994,769,RM_24,2556,6,2024-07-29,1263,MAC_6,19,8766.1,26,4178,In-Transit,3973.07,1,Road,0.24,972.18,"Stevensstad, Indonesia"
2024-07-21,SilverQueen,SUP_49,1723,1011,RM_10,1638,13,2024-07-30,1028,MAC_1,5,8460.53,66,4341,Completed,2145.07,2,Road,0.9,582.17,"South Hectormouth, Indonesia"
2024-07-22,SilverQueen,SUP_46,876,1679,RM_11,472,2,2024-07-31,2946,MAC_1,2,3983.98,87,810,Completed,3270.7,2,Air,0.74,678.08,"North Jason, Indonesia"
2024-07-23,Tolak Angin,SUP_48,1486,1822,RM_30,2702,29,2024-08-01,2429,MAC_9,2,2399.09,97,1010,Completed,4125.43,1,Air,0.98,464.5,"East Paul, Indonesia"
2024-07-24,Kecap ABC,SUP_45,1427,258,RM_22,1589,7,2024-08-02,2776,MAC_18,22,8122.05,46,4766,Pending,3453.57,5,Road,0.09,859.27,"East Danielle, Indonesia"
2024-07-25,Pocari Sweat,SUP_43,1505,1420,RM_25,1001,27,2024-08-03,3471,MAC_11,8,6170.69,86,1850,In-Transit,514.1,4,Road,0.39,456.97,"Port Katherine, Indonesia"
2024-07-26,SilverQueen,SUP_31,927,1711,RM_2,2967,7,2024-08-04,2421,MAC_19,32,800.2,27,1141,Pending,313.08,5,Rail,0.48,942.86,"East Robert, Indonesia"
2024-07-27,Kecap ABC,SUP_41,1969,485,RM_9,2672,13,2024-08-05,3546,MAC_4,35,8140.05,80,4723,Pending,2892.53,4,Rail,0.67,314.42,"Wrightfurt, Indonesia"
2024-07-28,Kopiko,SUP_33,225,1643,RM_23,1573,22,2024-08-06,4886,MAC_9,11,9591.13,58,706,In-Transit,1062.5,4,Sea,0.65,867.16,"South Tracytown, Indonesia"
2024-07-29,Tolak Angin,SUP_46,1105,1201,RM_29,1747,26,2024-08-07,3970,MAC_7,25,899.83,20,4030,Pending,4922.06,5,Air,0.91,642.96,"Loganberg, Indonesia"
2024-07-30,SilverQueen,SUP_48,473,1742,RM_23,1122,16,2024-08-08,3758,MAC_1,36,3215.8,66,4076,Completed,179.84,2,Sea,0.84,801.06,"Dawnview, Indonesia"
2024-07-31,Bintang Beer,SUP_40,1303,1163,RM_2,1227,5,2024-08-09,2602,MAC_11,49,8284.92,90,3908,In-Transit,3767.78,4,Air,0.06,47.32,"Davisland, Indonesia"
2024-08-01,Kopiko,SUP_39,654,1693,RM_19,2322,19,2024-08-10,2243,MAC_20,47,6054.17,28,4294,Completed,307.97,5,Air,0.49,284.51,"North Gregorytown, Indonesia"
2024-08-02,Kecap ABC,SUP_15,814,1450,RM_4,1060,13,2024-08-11,1946,MAC_13,9,9898.88,79,766,Pending,3093.28,2,Road,0.41,848.61,"Lake Tony, Indonesia"
2024-08-03,SilverQueen,SUP_32,917,273,RM_16,421,8,2024-08-12,1994,MAC_17,43,9197.28,91,1100,Pending,2158.21,1,Road,1.0,325.15,"Herbertside, Indonesia"
2024-08-04,Bintang Beer,SUP_21,1742,458,RM_25,1191,6,2024-08-13,1979,MAC_1,10,2193.58,62,1470,Completed,3200.83,4,Sea,0.43,715.53,"Ellisburgh, Indonesia"
2024-08-05,Tolak Angin,SUP_43,1211,1789,RM_5,1648,24,2024-08-14,939,MAC_13,18,6903.27,19,3497,Pending,3833.6,2,Road,0.68,992.27,"East Alanhaven, Indonesia"
2024-08-06,Aqua,SUP_26,1649,909,RM_17,2945,24,2024-08-15,4685,MAC_6,4,6706.23,10,1694,Pending,262.68,4,Road,0.28,185.4,"Lake Joshua, Indonesia"
2024-08-07,Aqua,SUP_6,1366,1042,RM_30,2639,24,2024-08-16,667,MAC_10,23,1553.14,10,2225,In-Transit,2654.18,2,Road,0.61,423.37,"South Marissa, Indonesia"
2024-08-08,Bintang Beer,SUP_45,629,533,RM_21,2479,4,2024-08-17,2950,MAC_19,34,1350.43,56,1472,In-Transit,4717.46,1,Rail,0.21,173.48,"Wilsonchester, Indonesia"
2024-08-09,Indomie Goreng,SUP_23,1351,528,RM_25,1796,6,2024-08-18,2745,MAC_11,27,5909.72,36,1189,Completed,1167.14,4,Air,0.6,162.74,"Lake Feliciafort, Indonesia"
2024-08-10,SilverQueen,SUP_40,176,2044,RM_27,1801,18,2024-08-19,2087,MAC_13,29,4328.24,34,1888,Pending,479.59,5,Road,0.87,636.71,"North Corytown, Indonesia"
2024-08-11,Bintang Beer,SUP_40,389,1781,RM_3,870,7,2024-08-20,2876,MAC_10,18,5681.74,99,4393,Completed,3877.73,2,Road,0.02,199.46,"Garrettberg, Indonesia"
2024-08-12,Beng Beng,SUP_39,950,1514,RM_30,2988,21,2024-08-21,4234,MAC_7,5,2768.87,19,4475,Pending,3733.06,1,Air,0.5,487.83,"South Brandon, Indonesia"
2024-08-13,Teh Botol Sosro,SUP_47,1676,377,RM_26,2346,3,2024-08-22,1819,MAC_6,48,5788.3,45,166,In-Transit,2011.76,4,Sea,0.98,978.16,"Port Davidmouth, Indonesia"
2024-08-14,Bintang Beer,SUP_25,218,267,RM_30,1767,20,2024-08-23,2233,MAC_6,44,4142.26,55,3625,In-Transit,4168.21,1,Rail,0.16,339.8,"East Sheilaview, Indonesia"
2024-08-15,Teh Botol Sosro,SUP_13,1710,1559,RM_20,1215,16,2024-08-24,3877,MAC_18,38,8931.61,17,2409,Pending,2765.12,1,Rail,0.18,874.89,"Millerchester, Indonesia"
2024-08-16,Kopiko,SUP_36,1300,668,RM_11,589,4,2024-08-25,4659,MAC_5,18,3407.82,71,4936,In-Transit,2429.27,4,Rail,0.47,402.4,"Marymouth, Indonesia"
2024-08-17,Teh Botol Sosro,SUP_13,317,1398,RM_12,2691,2,2024-08-26,3982,MAC_16,30,8772.93,38,3525,In-Transit,4127.09,4,Rail,0.87,270.24,"Carterberg, Indonesia"
2024-08-18,Kecap ABC,SUP_42,1704,443,RM_9,135,24,2024-08-27,1616,MAC_11,43,4204.93,62,4599,Pending,580.89,2,Road,0.56,342.89,"Wattsview, Indonesia"
2024-08-19,Kecap ABC,SUP_25,824,642,RM_28,1405,27,2024-08-28,1340,MAC_4,10,5992.58,13,2806,In-Transit,1197.11,5,Road,0.51,136.41,"East Megan, Indonesia"
2024-08-20,SilverQueen,SUP_8,1004,1153,RM_5,2798,20,2024-08-29,2335,MAC_12,16,3220.58,58,4552,Pending,2276.26,1,Air,0.09,682.2,"Kevinville, Indonesia"
2024-08-21,Aqua,SUP_45,915,253,RM_3,2940,8,2024-08-30,1957,MAC_6,16,8186.35,78,858,Completed,518.62,4,Rail,0.96,513.93,"West Jessica, Indonesia"
2024-08-22,SilverQueen,SUP_3,1135,2015,RM_16,2994,27,2024-08-31,4174,MAC_1,49,8514.64,51,924,Pending,4979.77,1,Rail,0.35,617.69,"Mirandafort, Indonesia"
2024-08-23,Pocari Sweat,SUP_42,1236,431,RM_9,272,11,2024-09-01,1882,MAC_16,14,8185.98,84,4803,Completed,1636.3,2,Road,0.25,310.06,"Lake Sarah, Indonesia"
2024-08-24,Beng Beng,SUP_10,1905,225,RM_25,1799,29,2024-09-02,3006,MAC_9,5,6578.45,74,1688,Pending,4743.95,2,Rail,0.41,656.93,"East Justinburgh, Indonesia"
2024-08-25,Aqua,SUP_11,419,1407,RM_2,2761,10,2024-09-03,2601,MAC_12,31,3395.45,86,1807,Pending,2424.81,2,Road,0.41,172.95,"West Jennifer, Indonesia"
2024-08-26,Teh Botol Sosro,SUP_32,125,1970,RM_13,389,17,2024-09-04,4893,MAC_17,39,6546.64,93,2232,Pending,4630.14,5,Air,0.46,655.95,"East Kara, Indonesia"
2024-08-27,SilverQueen,SUP_41,490,1944,RM_23,2435,16,2024-09-05,3258,MAC_5,10,9615.36,43,417,Pending,2255.93,3,Sea,0.69,90.33,"Tiffanyview, Indonesia"
2024-08-28,Teh Botol Sosro,SUP_14,154,261,RM_15,764,14,2024-09-06,834,MAC_7,12,6659.66,23,714,Pending,4092.15,3,Air,0.87,406.27,"Bushberg, Indonesia"
2024-08-29,Beng Beng,SUP_22,1950,1484,RM_25,2598,23,2024-09-07,857,MAC_15,16,9585.73,62,2824,Completed,3780.38,3,Road,0.06,613.66,"Myersmouth, Indonesia"
2024-08-30,Kecap ABC,SUP_29,1331,229,RM_11,2135,9,2024-09-08,4843,MAC_7,27,3393.51,85,4890,In-Transit,4739.79,5,Sea,0.49,856.76,"Lake Daniel, Indonesia"
2024-08-31,Tolak Angin,SUP_28,1714,1979,RM_11,220,28,2024-09-09,4339,MAC_13,48,8537.01,84,122,Pending,3223.51,5,Air,0.41,814.29,"Jonathanfort, Indonesia"
2024-09-01,Teh Botol Sosro,SUP_18,1563,1575,RM_19,1180,12,2024-09-10,4485,MAC_15,17,7325.45,10,3308,Completed,1212.72,1,Road,0.01,531.68,"Stephaniehaven, Indonesia"
2024-09-02,Kopiko,SUP_14,1959,1257,RM_18,206,2,2024-09-11,4503,MAC_1,27,8282.44,17,3515,Completed,2755.32,1,Road,0.82,884.54,"West Jonathan, Indonesia"
2024-09-03,Teh Botol Sosro,SUP_31,250,994,RM_2,2386,25,2024-09-12,1399,MAC_15,47,7252.25,27,1450,Pending,814.79,2,Sea,0.1,510.84,"Kellyside, Indonesia"
2024-09-04,Indomie Goreng,SUP_48,562,789,RM_15,1536,9,2024-09-13,832,MAC_7,15,5063.45,14,60,Pending,1740.86,5,Sea,0.11,522.0,"Richardmouth, Indonesia"
2024-09-05,Aqua,SUP_37,1012,104,RM_29,120,13,2024-09-14,1306,MAC_11,35,7022.46,76,2959,Pending,3967.02,3,Rail,0.05,723.35,"Farleybury, Indonesia"
2024-09-06,Pocari Sweat,SUP_32,1451,1945,RM_24,1708,20,2024-09-15,2641,MAC_6,48,9354.85,31,4187,Completed,168.44,3,Road,0.2,879.0,"Port Amber, Indonesia"
2024-09-07,Kecap ABC,SUP_17,1321,877,RM_19,952,7,2024-09-16,518,MAC_16,39,4466.64,15,897,Pending,3142.23,1,Sea,0.18,606.69,"Ramirezmouth, Indonesia"
2024-09-08,SilverQueen,SUP_5,1034,320,RM_28,2041,17,2024-09-17,2612,MAC_10,19,9541.58,97,4329,Pending,3495.63,2,Road,0.35,944.75,"Kramerville, Indonesia"
2024-09-09,Kopiko,SUP_12,1627,1729,RM_16,2158,15,2024-09-18,3355,MAC_11,38,969.3,36,969,In-Transit,4508.98,2,Sea,0.66,240.26,"Smithburgh, Indonesia"
2024-09-10,Teh Botol Sosro,SUP_48,1343,974,RM_23,2501,23,2024-09-19,4947,MAC_10,26,634.64,94,2578,Completed,3806.68,4,Air,0.05,925.07,"Emilyview, Indonesia"
2024-09-11,Tolak Angin,SUP_41,1427,1641,RM_14,2097,8,2024-09-20,1727,MAC_16,39,5191.13,46,787,Pending,2073.83,5,Rail,0.86,229.44,"New Sabrina, Indonesia"
2024-09-12,Indomie Goreng,SUP_13,610,1841,RM_24,1932,4,2024-09-21,3304,MAC_14,32,8560.87,44,1019,Completed,3851.33,3,Rail,0.33,531.15,"Chadborough, Indonesia"
2024-09-13,Bintang Beer,SUP_32,872,1651,RM_13,2233,11,2024-09-22,4708,MAC_13,1,2854.44,45,1653,Pending,3164.85,3,Air,0.61,798.07,"Chanside, Indonesia"
2024-09-14,Indomie Goreng,SUP_20,1656,241,RM_22,2044,2,2024-09-23,2532,MAC_5,12,7087.53,70,1260,Pending,2975.08,1,Rail,0.01,803.57,"Matthewburgh, Indonesia"
2024-09-15,Kecap ABC,SUP_4,1813,900,RM_17,755,26,2024-09-24,4330,MAC_2,1,5695.6,99,3762,Completed,461.34,1,Sea,0.37,285.38,"Acostaland, Indonesia"
2024-09-16,Bintang Beer,SUP_25,503,1480,RM_1,1317,7,2024-09-25,4063,MAC_7,36,3262.55,10,3362,Completed,2744.44,5,Sea,0.0,986.04,"Barnesmouth, Indonesia"
2024-09-17,Aqua,SUP_43,462,1064,RM_19,1109,6,2024-09-26,1935,MAC_9,4,3215.04,57,2671,Completed,4348.77,1,Rail,0.17,89.8,"Port Natalie, Indonesia"
2024-09-18,Pocari Sweat,SUP_34,1194,2059,RM_29,1961,16,2024-09-27,3807,MAC_2,5,1196.12,92,2289,Completed,2240.57,1,Road,0.45,44.43,"Monicaside, Indonesia"
2024-09-19,Bintang Beer,SUP_2,961,2187,RM_15,2821,19,2024-09-28,2212,MAC_14,49,5594.03,99,4387,In-Transit,3550.37,3,Road,0.54,843.11,"Melaniefort, Indonesia"
2024-09-20,Teh Botol Sosro,SUP_12,1217,1093,RM_23,2449,5,2024-09-29,1104,MAC_13,31,4776.34,96,2484,Completed,4528.32,5,Road,0.15,820.83,"Virginiashire, Indonesia"
2024-09-21,Aqua,SUP_27,818,361,RM_1,1171,6,2024-09-30,3740,MAC_15,47,3249.52,76,759,Pending,2717.43,3,Air,0.75,715.69,"Jessicafurt, Indonesia"
2024-09-22,Beng Beng,SUP_7,574,2091,RM_20,2893,11,2024-10-01,2656,MAC_3,23,9719.11,86,3125,Pending,531.81,3,Air,0.19,852.27,"West Savannahstad, Indonesia"
2024-09-23,Kecap ABC,SUP_10,1708,642,RM_10,1416,5,2024-10-02,4900,MAC_11,16,8275.51,48,4145,Completed,365.82,1,Air,0.12,146.18,"Tristanhaven, Indonesia"
2024-09-24,Tolak Angin,SUP_50,1790,2181,RM_4,1145,11,2024-10-03,656,MAC_13,8,5487.03,89,2841,Completed,4008.75,3,Sea,0.33,104.73,"Coxstad, Indonesia"
2024-09-25,SilverQueen,SUP_15,869,587,RM_29,2794,21,2024-10-04,2164,MAC_4,39,5456.19,12,2846,Completed,260.25,5,Rail,0.55,969.71,"Ruizland, Indonesia"
2024-09-26,Beng Beng,SUP_11,327,1880,RM_15,2322,28,2024-10-05,2830,MAC_1,39,2339.31,35,3584,Completed,4994.7,1,Air,0.99,628.0,"Brownchester, Indonesia"
2024-09-27,Indomie Goreng,SUP_27,446,1958,RM_6,2004,23,2024-10-06,3611,MAC_12,1,6666.71,78,2006,Completed,724.79,5,Sea,0.42,920.65,"East Barbaraburgh, Indonesia"
2024-09-28,Bintang Beer,SUP_3,1298,986,RM_23,2133,5,2024-10-07,2235,MAC_18,8,9559.54,64,3248,Pending,3898.18,2,Sea,0.43,907.38,"Brownport, Indonesia"
2024-09-29,Tolak Angin,SUP_8,907,987,RM_25,116,13,2024-10-08,2681,MAC_5,5,9033.75,12,2706,In-Transit,4351.81,5,Sea,0.06,656.61,"West Cindyton, Indonesia"
2024-09-30,Kecap ABC,SUP_44,316,478,RM_18,2543,10,2024-10-09,2857,MAC_16,18,1305.32,65,2872,Completed,1601.5,5,Air,0.77,632.19,"Robleschester, Indonesia"
2024-10-01,Tolak Angin,SUP_38,647,1882,RM_1,809,29,2024-10-10,3984,MAC_1,32,1004.42,37,2237,Completed,2753.95,4,Air,0.18,366.35,"Walterborough, Indonesia"
2024-10-02,Bintang Beer,SUP_3,1520,376,RM_13,302,3,2024-10-11,4428,MAC_10,18,9631.83,52,1483,Completed,4766.64,5,Sea,0.74,157.62,"Davidtown, Indonesia"
2024-10-03,Kopiko,SUP_17,1992,1799,RM_7,332,6,2024-10-12,3801,MAC_19,32,2399.11,39,4870,Completed,4780.26,3,Air,0.91,689.74,"Davisview, Indonesia"
2024-10-04,Beng Beng,SUP_3,823,597,RM_17,886,17,2024-10-13,1614,MAC_4,44,5728.93,96,1011,In-Transit,4657.55,3,Sea,0.77,819.68,"Lindafurt, Indonesia"
2024-10-05,Beng Beng,SUP_44,1113,1514,RM_6,1119,20,2024-10-14,4682,MAC_6,29,1209.74,27,296,In-Transit,1447.04,1,Sea,0.64,549.18,"South Carlaburgh, Indonesia"
2024-10-06,Beng Beng,SUP_12,1785,708,RM_1,770,25,2024-10-15,4339,MAC_6,38,8511.33,14,1775,Pending,391.76,2,Air,0.6,60.36,"East Kelly, Indonesia"
2024-10-07,Beng Beng,SUP_27,373,1366,RM_16,1238,15,2024-10-16,2944,MAC_1,12,1619.71,95,10,Completed,603.67,1,Sea,0.45,153.47,"Port Kathleen, Indonesia"
2024-10-08,Aqua,SUP_22,214,458,RM_22,869,16,2024-10-17,3831,MAC_13,17,6615.69,70,3248,Completed,795.2,5,Air,0.14,110.94,"Franklinhaven, Indonesia"
2024-10-09,Bintang Beer,SUP_22,302,350,RM_23,1872,20,2024-10-18,677,MAC_4,1,1037.97,10,4907,Pending,3391.22,5,Air,0.78,661.25,"South Abigailberg, Indonesia"
2024-10-10,Kecap ABC,SUP_12,617,377,RM_13,195,25,2024-10-19,4978,MAC_8,2,1988.38,73,3213,Pending,4031.94,3,Rail,0.48,569.14,"West Katrinafurt, Indonesia"
2024-10-11,Pocari Sweat,SUP_30,1958,270,RM_5,739,25,2024-10-20,1207,MAC_15,5,5365.34,23,2566,Completed,346.6,5,Sea,0.63,471.84,"Port Samuelview, Indonesia"
2024-10-12,Pocari Sweat,SUP_28,1248,1302,RM_2,373,19,2024-10-21,4086,MAC_8,27,934.01,50,4539,In-Transit,4462.99,5,Road,0.37,547.97,"Jamesberg, Indonesia"
2024-10-13,Indomie Goreng,SUP_2,407,1619,RM_2,2970,12,2024-10-22,3619,MAC_9,12,2358.32,82,3607,Pending,3761.79,3,Air,0.2,283.2,"Gibsonfort, Indonesia"
2024-10-14,Kopiko,SUP_12,1321,475,RM_23,1499,14,2024-10-23,4744,MAC_6,19,1793.64,77,899,Completed,2698.4,2,Sea,0.81,806.68,"West Williamfurt, Indonesia"
2024-10-15,Pocari Sweat,SUP_23,1842,377,RM_16,1457,11,2024-10-24,517,MAC_13,31,885.46,62,3005,Completed,4950.81,5,Road,0.34,335.26,"Donnaland, Indonesia"
2024-10-16,SilverQueen,SUP_17,1638,1141,RM_5,2737,8,2024-10-25,3028,MAC_3,30,9724.47,98,1030,Completed,1399.41,4,Rail,0.87,647.86,"Changfurt, Indonesia"
2024-10-17,Tolak Angin,SUP_45,1012,208,RM_24,2120,28,2024-10-26,3814,MAC_14,8,4776.58,40,4533,Pending,1168.24,2,Rail,0.97,396.97,"Port Markberg, Indonesia"
2024-10-18,Tolak Angin,SUP_45,1601,1155,RM_21,2496,23,2024-10-27,4189,MAC_5,2,8659.89,68,1480,Pending,1740.53,2,Road,0.83,81.44,"East Derekton, Indonesia"
2024-10-19,Teh Botol Sosro,SUP_50,994,1565,RM_7,901,28,2024-10-28,621,MAC_5,30,3903.12,75,1761,Pending,2679.95,3,Rail,0.13,264.38,"Stephaniestad, Indonesia"
2024-10-20,Bintang Beer,SUP_34,165,1179,RM_22,2323,2,2024-10-29,2986,MAC_14,14,904.62,46,4958,Completed,1995.5,1,Road,0.86,965.45,"New Rachelbury, Indonesia"
2024-10-21,Kecap ABC,SUP_33,1052,1863,RM_10,2510,19,2024-10-30,1918,MAC_9,3,7108.71,59,614,Pending,4164.56,5,Rail,0.52,198.63,"Port Matthewbury, Indonesia"
2024-10-22,Aqua,SUP_50,307,700,RM_2,2043,5,2024-10-31,3162,MAC_3,48,868.16,75,4198,Completed,4483.0,5,Rail,0.24,113.88,"Jacobsonton, Indonesia"
2024-10-23,Aqua,SUP_12,377,988,RM_22,2192,17,2024-11-01,3245,MAC_5,16,5751.43,23,4755,In-Transit,4836.67,1,Sea,0.09,298.24,"East Ralphfort, Indonesia"
2024-10-24,Indomie Goreng,SUP_47,724,231,RM_22,1502,19,2024-11-02,1234,MAC_6,44,1821.56,24,1209,In-Transit,4109.43,5,Rail,0.28,879.15,"Moyerberg, Indonesia"
2024-10-25,Aqua,SUP_48,238,1361,RM_2,1984,22,2024-11-03,4945,MAC_7,30,6872.76,34,4783,In-Transit,3079.75,4,Sea,0.14,312.97,"Johnsonshire, Indonesia"
2024-10-26,Aqua,SUP_43,775,349,RM_19,1005,20,2024-11-04,1945,MAC_11,28,8980.69,83,3993,Pending,3106.71,1,Road,0.03,423.21,"Castrofort, Indonesia"
2024-10-27,Tolak Angin,SUP_45,1432,1165,RM_6,529,16,2024-11-05,3952,MAC_1,10,9579.76,17,1951,Completed,1013.81,3,Rail,0.99,316.98,"New Shelbystad, Indonesia"
2024-10-28,Indomie Goreng,SUP_13,431,1096,RM_27,775,23,2024-11-06,2907,MAC_17,31,5513.88,67,295,Pending,1389.74,1,Sea,0.83,989.08,"Port Joel, Indonesia"
2024-10-29,Kecap ABC,SUP_11,1291,330,RM_23,1733,26,2024-11-07,2174,MAC_15,39,5560.69,65,521,In-Transit,4986.57,2,Air,0.74,999.88,"East Lisa, Indonesia"
2024-10-30,Pocari Sweat,SUP_24,646,2009,RM_17,1430,11,2024-11-08,4632,MAC_11,2,863.65,23,685,Completed,1380.36,3,Road,0.19,487.95,"West Dawnview, Indonesia"
2024-10-31,Kopiko,SUP_30,1166,927,RM_12,2563,8,2024-11-09,937,MAC_20,49,7813.82,93,3615,In-Transit,2387.68,2,Rail,0.03,786.98,"New Kaitlynton, Indonesia"
2024-11-01,Teh Botol Sosro,SUP_19,1936,503,RM_30,1366,22,2024-11-10,674,MAC_17,0,9583.98,51,1620,Completed,1988.02,3,Road,0.49,227.86,"Port Lisa, Indonesia"
2024-11-02,Teh Botol Sosro,SUP_5,988,226,RM_30,1778,2,2024-11-11,2006,MAC_9,7,4663.22,22,4009,Pending,3472.47,1,Rail,0.74,380.55,"Philipbury, Indonesia"
2024-11-03,Pocari Sweat,SUP_6,780,1768,RM_11,236,2,2024-11-12,4709,MAC_11,40,8040.07,28,504,Completed,1743.93,2,Road,0.96,682.55,"Johnsonton, Indonesia"
2024-11-04,Indomie Goreng,SUP_48,931,674,RM_6,1181,2,2024-11-13,3874,MAC_9,16,8075.84,43,3464,In-Transit,3446.45,3,Road,0.84,293.47,"Johnnybury, Indonesia"
2024-11-05,Kecap ABC,SUP_44,370,339,RM_5,1031,20,2024-11-14,4749,MAC_4,7,7964.16,99,4743,Completed,4807.93,5,Sea,0.89,232.45,"Ericksonview, Indonesia"
2024-11-06,Beng Beng,SUP_3,399,1566,RM_12,2041,8,2024-11-15,919,MAC_12,42,7707.47,55,627,Completed,1336.69,2,Road,0.24,923.02,"Jasonborough, Indonesia"
2024-11-07,Aqua,SUP_27,1165,378,RM_29,2928,16,2024-11-16,3549,MAC_13,32,2543.42,97,950,In-Transit,1916.32,4,Road,0.16,251.86,"Waltersstad, Indonesia"
2024-11-08,Kecap ABC,SUP_16,798,787,RM_1,268,14,2024-11-17,4525,MAC_16,25,7638.54,64,2802,In-Transit,1776.66,3,Rail,0.25,68.69,"Coleberg, Indonesia"
2024-11-09,Aqua,SUP_46,1720,1513,RM_10,2767,10,2024-11-18,4382,MAC_16,1,1871.76,94,1773,In-Transit,1571.75,5,Road,0.14,753.58,"North Erinshire, Indonesia"
2024-11-10,Bintang Beer,SUP_25,1639,462,RM_24,561,15,2024-11-19,2864,MAC_7,46,7268.78,73,810,In-Transit,1424.4,5,Road,0.8,250.84,"West Jocelynton, Indonesia"
